"time","pa.Gp","pa.Ip","rag.Qgut","rag.Qsto1","rag.Qsto2","der(pa.Gp)","der(pa.Ip)","der(rag.Qgut)","der(rag.Qsto1)","der(rag.Qsto2)","pa.G","pa.I","pu.err","rag.Qsto","rag.Rameal","gen.delta","pu.insulin_out","pu.z","gen.meal_off","gen.meal_on","pu.fail","pa.Rameal","pa.insulin_from_pump","pu.glucose","rag.delta"
20.40000000000002,106.0488202902642,14105.43796754769,23081.40414209053,114841.85961034,62527.53859646363,-59.14521808181797,3776.61345135717,2187.931174286472,2564.427500925506,3614.919582058857,106.0488202902642,409803.8419057989,6.048820290264203,177369.3982068036,19.30259018962438,100,5155.342602024859,-581.6671691760564,0,1,0,19.30259018962438,5155.342602024859,106.0488202902642,100
20.50000000000002,101.0217672224035,14481.13788049452,23300.43382215102,115097.4183879812,62888.66641046988,-42.45333070436612,3737.535344142128,2192.646763796714,2546.768389390498,3607.624761646034,101.0217672224035,417797.4570748804,1.021767222403454,177986.0847984511,19.48576102825904,100,5155.342602024859,-581.6671691760564,0,1,0,19.48576102825904,5155.342602024859,101.0217672224035,100
20.50000000000002,101.0217672224035,14481.13788049452,23300.43382215102,115097.4183879812,62888.66641046988,68.35556723042004,-1417.807257882731,2192.646763796714,2546.768389390498,3607.624761646034,101.0217672224035,308109.3166062664,1.021767222403454,177986.0847984511,19.48576102825904,100,0,-581.5649924538161,0,1,0,19.48576102825904,0,101.0217672224035,100
20.60000000000002,107.1846447119429,14340.15903619503,23519.93036844877,115351.2173416631,63249.06118381053,55.63716206599855,-1401.86051020592,2197.268561756641,2529.23088169108,3600.258990507613,107.1846447119429,305109.7667275537,7.184644711942866,178600.2785254736,19.66932229927795,100,0,-581.5649924538161,0,1,0,19.66932229927795,0,107.1846447119429,100
20.60000000000002,107.1846447119429,14340.15903619503,23519.93036844877,115351.2173416631,63249.06118381053,-88.90198732398051,4936.118254929719,2197.268561756641,2529.23088169108,3600.258990507613,107.1846447119429,439960.3787517162,7.184644711942866,178600.2785254736,19.66932229927795,100,6337.978765135639,-580.8465279826219,0,1,0,19.66932229927795,6337.978765135639,107.1846447119429,100
20.70000000000002,99.72611893485025,14831.19264579069,23739.88442074158,115603.2685898517,63608.71588769122,-62.08160879575803,4884.777336237024,2201.796947362942,2511.814140441248,3592.823591719289,99.72611893485025,450407.9023601347,-0.2738810651497516,179211.9844775429,19.85326617486795,100,6337.978765135639,-580.8465279826219,0,1,0,19.85326617486795,6337.978765135639,99.72611893485025,100
20.70000000000002,99.72611893485025,14831.19264579069,23739.88442074158,115603.2685898517,63608.71588769122,72.39967293583175,-1453.201428898614,2201.796947362942,2511.814140441248,3592.823591719289,99.72611893485025,315557.2903359722,-0.2738810651497516,179211.9844775429,19.85326617486795,100,0,-580.8739160891369,0,1,0,19.85326617486795,0,99.72611893485025,100
20.80000000000003,106.215550316784,14686.69727326526,23960.28665698628,115853.5841675631,63967.62362488109,58.22468827582401,-1436.805062231491,2206.232305373751,2494.517334021392,3585.319873499325,106.215550316784,312482.9207077715,6.215550316784018,179821.2077924442,20.03758485916109,100,0,-580.8739160891369,0,1,0,20.03758485916109,0,106.215550316784,100
20.80000000000003,106.215550316784,14686.69727326526,23960.28665698628,115853.5841675631,63967.62362488109,-62.26144536770539,3894.66313085007,2206.232305373751,2494.517334021392,3585.319873499325,106.215550316784,425918.414177592,6.215550316784018,179821.2077924442,20.03758485916109,100,5331.468193081561,-580.2523610574584,0,1,0,20.03758485916109,5331.468193081561,106.215550316784,100
20.90000000000003,100.9634055631807,15074.13955004418,24181.12779388722,116102.176026938,64325.77762823415,-43.99553523615111,3854.343259746097,2210.5750259558,2477.339636538583,3577.749129350437,100.9634055631807,434161.8668750159,0.9634055631807144,180427.9536551722,20.2222705886933,100,5331.468193081561,-580.2523610574584,0,1,0,20.2222705886933,5331.468193081561,100.9634055631807,100
20.90000000000003,100.9634055631807,15074.13955004418,24181.12779388722,116102.176026938,64325.77762823415,70.53280208837907,-1477.124933335464,2210.5750259558,2477.339636538583,3577.749129350437,100.9634055631807,320726.3734051954,0.9634055631807144,180427.9536551722,20.2222705886933,100,0,-580.1560205011403,0,1,0,20.2222705886933,0,100.9634055631807,100
21.00000000000003,107.2828909406239,14927.26112717542,24402.39858742958,116349.0560378128,64683.17125922478,56.68616663763169,-1460.541245435355,2214.825504533939,2460.280227787139,3570.11263820043,107.2828909406239,317601.3005782004,7.282890940623886,181032.2272970375,20.4073156328504,100,0,-580.1560205011403,0,1,0,20.4073156328504,0,107.2828909406239,100
21.00000000000003,107.2828909406239,14927.26112717542,24402.39858742958,116349.0560378128,64683.17125922478,-90.38046929808843,4982.361092836263,2214.825504533939,2460.280227787139,3570.11263820043,107.2828909406239,454684.3290520646,7.282890940623886,181032.2272970375,20.4073156328504,100,6442.902338271618,-579.427731407078,0,1,0,20.4073156328504,6442.902338271618,107.2828909406239,100
21.10000000000003,99.75323237009864,15422.89455057319,24624.08983339772,116594.2359882856,65039.79800649719,-62.20276203402318,4930.538852925328,2218.984141643006,2443.338293209465,3562.41166454158,99.75323237009864,465229.7210392512,-0.2467676299013561,181634.0339947828,20.59271229430163,100,6442.902338271618,-579.427731407078,0,1,0,20.59271229430163,6442.902338271618,99.75323237009864,100
21.10000000000003,99.75323237009864,15422.89455057319,24624.08983339772,116594.2359882856,65039.79800649719,74.54198989947901,-1512.36348534629,2218.984141643006,2443.338293209465,3562.41166454158,99.75323237009864,328146.6925653871,-0.2467676299013561,181634.0339947828,20.59271229430163,100,0,-579.4524081700681,0,1,0,20.59271229430163,0,99.75323237009864,100
21.20000000000003,106.3938142801867,15272.5150111695,24846.19236787893,116837.72758528,65395.65148442883,59.20603299662622,-1495.333356832894,2223.051342782019,2426.513023857155,3554.647458568814,106.3938142801867,324947.1278972235,6.39381428018666,182233.3790697088,20.77845290942087,100,0,-579.4524081700681,0,1,0,20.77845290942087,0,106.3938142801867,100
21.20000000000003,106.3938142801867,15272.5150111695,24846.19236787893,116837.72758528,65395.65148442883,-65.74183603055644,4024.301298629599,2223.051342782019,2426.513023857155,3554.647458568814,106.3938142801867,442386.1631198297,6.39381428018666,182233.3790697088,20.77845290942087,100,5519.634655462494,-578.8130267420495,0,1,0,20.77845290942087,5519.634655462494,106.3938142801867,100
21.30000000000003,100.8905469822123,15672.85228689292,25068.69706775259,117079.5424551032,65750.72543170747,-45.71794698550411,3982.616590867865,2227.027518270646,2409.803616352369,3546.821256316645,100.8905469822123,450903.9774969238,0.8905469822122996,182830.2678868107,20.96452984869575,100,5519.634655462494,-578.8130267420495,0,1,0,20.96452984869575,5519.634655462494,100.8905469822123,100
21.30000000000003,100.8905469822123,15672.85228689292,25068.69706775259,117079.5424551032,65750.72543170747,72.76693802121633,-1537.018064594629,2227.027518270646,2409.803616352369,3546.821256316645,100.8905469822123,333464.9422743176,0.8905469822122996,182830.2678868107,20.96452984869575,100,0,-578.7239720438282,0,1,0,20.96452984869575,0,100.8905469822123,100
21.40000000000003,107.36904341631,15520.01707778262,25291.59485116522,117319.6921440019,66105.01370992196,57.73512782079979,-1519.790994753369,2230.913083107941,2393.209272849472,3538.934279794921,107.36904341631,330213.1293145238,7.369043416310021,183424.7058539238,21.15093551712489,100,0,-578.7239720438282,0,1,0,21.15093551712489,0,107.36904341631,100
21.40000000000003,107.36904341631,15520.01707778262,25291.59485116522,117319.6921440019,66105.01370992196,-91.56023422296988,5015.502412723588,2230.913083107941,2393.209272849472,3538.934279794921,107.36904341631,469261.9252182887,7.369043416310021,183424.7058539238,21.15093551712489,100,6535.293407476956,-577.9870677021972,0,1,0,21.15093551712489,6535.293407476956,107.36904341631,100
21.50000000000004,99.7937520890785,16018.94709412554,25514.87667799137,117558.1881187129,66458.51030216653,-62.11384836670641,4963.336823691126,2234.708456833304,2376.729200996938,3530.987737123355,99.7937520890785,479877.4574809041,-0.2062479109215047,184016.6984208794,21.3376623546034,100,6535.293407476956,-577.9870677021972,0,1,0,21.3376623546034,6535.293407476956,99.7937520890785,100
21.50000000000004,99.7937520890785,16018.94709412554,25514.87667799137,117558.1881187129,66458.51030216653,76.64816230034563,-1571.95658378583,2234.708456833304,2376.729200996938,3530.987737123355,99.7937520890785,340828.6615771391,-0.2062479109215047,184016.6984208794,21.3376623546034,100,0,-578.0076924932894,0,1,0,21.3376623546034,0,99.7937520890785,100
21.60000000000004,106.5801898594888,15862.64042689089,25738.53355028087,117795.0417670113,66811.20931165843,60.1247125547041,-1554.289985731243,2238.414063389645,2360.362613899518,3522.982822664885,106.5801898594888,337502.9878061892,6.580189859488783,184606.2510786697,21.52470283629684,100,0,-578.0076924932894,0,1,0,21.52470283629684,0,106.5801898594888,100
21.60000000000004,106.5801898594888,15862.64042689089,25738.53355028087,117795.0417670113,66811.20931165843,-69.50134471873815,4161.992467775177,2238.414063389645,2360.362613899518,3522.982822664885,106.5801898594888,459126.0187318577,6.580189859488783,184606.2510786697,21.52470283629684,100,5716.28245350642,-577.3496735073405,0,1,0,21.52470283629684,5716.28245350642,106.5801898594888,100
21.70000000000004,100.8074224521731,16276.67366825245,25962.55651269239,118030.2643982538,67163.10496036889,-47.55320358051404,4118.857313416827,2242.030330988713,2344.108730080665,3514.920717157846,100.8074224521731,467935.2366331674,0.8074224521731139,185193.3693586226,21.71204947300381,100,5716.28245350642,-577.3496735073405,0,1,0,21.71204947300381,5716.28245350642,100.8074224521731,100
21.70000000000004,100.8074224521731,16276.67366825245,25962.55651269239,118030.2643982538,67163.10496036889,75.0518390038618,-1597.425140089593,2242.030330988713,2344.108730080665,3514.920717157846,100.8074224521731,346312.2057074988,0.8074224521731139,185193.3693586226,21.71204947300381,100,0,-577.2689312621233,0,1,0,21.71204947300381,0,100.8074224521731,100
21.80000000000004,107.4467686185244,16117.8305770698,26186.93665291368,118263.8672439187,67514.19158766718,58.77925923063799,-1579.549027121423,2245.557691978579,2327.96677344522,3506.802587846978,107.4467686185244,342932.5654695702,7.446768618524374,185778.0588315859,21.89969481150746,100,0,-577.2689312621233,0,1,0,21.89969481150746,0,107.4467686185244,100
21.80000000000004,107.4467686185244,16117.8305770698,26186.93665291368,118263.8672439187,67514.19158766718,-92.53699506449362,5039.415920182785,2245.557691978579,2327.96677344522,3506.802587846978,107.4467686185244,483761.6069015746,7.446768618524374,185778.0588315859,21.89969481150746,100,6618.964947304208,-576.5242544002708,0,1,0,21.89969481150746,6618.964947304208,107.4467686185244,100
21.90000000000004,99.84317371819365,16619.13927664392,26411.66510206866,118495.8614581424,67864.46364897781,-61.8840454635332,4987.003971755275,2248.996582713222,2311.935973242357,3498.629588613277,99.84317371819365,494427.7494457049,-0.1568262818063459,186360.3251071203,22.08763143491583,100,6618.964947304208,-576.5242544002708,0,1,0,22.08763143491583,6618.964947304208,99.84317371819365,100
21.90000000000004,99.84317371819365,16619.13927664392,26411.66510206866,118495.8614581424,67864.46364897781,78.72413901908993,-1631.960975548934,2248.996582713222,2311.935973242357,3498.629588613277,99.84317371819365,353598.7080137004,-0.1568262818063459,186360.3251071203,22.08763143491583,100,0,-576.5399370284515,0,1,0,22.08763143491583,0,99.84317371819365,100
22.00000000000004,106.7707415297111,16456.86449431175,26636.73303511161,118726.2581182521,68213.91571445053,60.98642780651113,-1613.655226972262,2252.347443424218,2296.015564028779,3490.402860102689,106.7707415297111,350146.0530704628,6.770741529711145,186940.1738327026,22.27585196299157,100,0,-576.5399370284515,0,1,0,22.27585196299157,0,106.7707415297111,100
22.00000000000004,106.7707415297111,16456.86449431175,26636.73303511161,118726.2581182521,68213.91571445053,-73.43835181486338,4303.663086721848,2252.347443424218,2296.015564028779,3490.402860102689,106.7707415297111,476046.4427235291,6.770741529711145,186940.1738327026,22.27585196299157,100,5917.318313694111,-575.8628628754803,0,1,0,22.27585196299157,5917.318313694111,106.7707415297111,100
22.10000000000004,100.7188304859015,16884.98948012983,26862.13167120857,118955.0682252942,68562.5424676433,-49.42783250417358,4259.035014826898,2255.61071809448,2280.204785632171,3482.123529853677,100.7188304859015,485155.4849749774,0.7188304859015489,187517.6106929375,22.46434905247089,100,5917.318313694111,-575.8628628754803,0,1,0,22.46434905247089,5917.318313694111,100.7188304859015,100
22.10000000000004,100.7188304859015,16884.98948012983,26862.13167120857,118955.0682252942,68562.5424676433,77.37756753158772,-1658.283298867213,2255.61071809448,2280.204785632171,3482.123529853677,100.7188304859015,359255.0953219113,0.7188304859015489,187517.6106929375,22.46434905247089,100,0,-575.7909798268902,0,1,0,22.46434905247089,0,100.7188304859015,100
22.20000000000005,107.5200012477735,16720.0936523017,27087.85227410625,119182.30270456,68910.33870421779,59.81148008684033,-1639.753364855838,2258.786854334032,2264.502883114903,3473.792712423648,107.5200012477735,355746.6734532277,7.520001247773493,188092.6414087778,22.65311539737204,100,0,-575.7909798268902,0,1,0,22.65311539737204,0,107.5200012477735,100
22.20000000000005,107.5200012477735,16720.0936523017,27087.85227410625,119182.30270456,68910.33870421779,-93.416163294054,5058.255522166159,2258.786854334032,2264.502883114903,3473.792712423648,107.5200012477735,498257.5008366745,7.520001247773493,188092.6414087778,22.65311539737204,100,6698.008887021997,-575.0389797021128,0,1,0,22.65311539737204,6698.008887021997,107.5200012477735,100
22.30000000000005,99.89672089271481,17223.27630691748,27313.88615248862,119407.9724061075,69257.2993306476,-61.58465929361336,5005.650272598064,2261.8763032578,2248.909106737976,3465.411509514275,99.89672089271481,508963.5147646697,-0.1032791072851893,188665.271736755,22.84214372929358,100,6698.008887021997,-575.0389797021128,0,1,0,22.84214372929358,6698.008887021997,99.89672089271481,100
22.30000000000005,99.89672089271481,17223.27630691748,27313.88615248862,119407.9724061075,69257.2993306476,80.77898417952707,-1692.358614423934,2261.8763032578,2248.909106737976,3465.411509514275,99.89672089271481,366452.687381223,-0.1032791072851893,188665.271736755,22.84214372929358,100,0,-575.0493076128413,0,1,0,22.84214372929358,0,99.89672089271481,100
22.40000000000005,106.9615085558962,17054.99423051111,27540.22466032138,119632.0881052788,69603.41936293888,61.79878734791026,-1673.410970484343,2264.879519365381,2233.422711925235,3456.981010095688,106.9615085558962,362872.2176704492,6.961508555896216,189235.5074682177,23.03142681770239,100,0,-575.0493076128413,0,1,0,23.03142681770239,0,106.9615085558962,100
22.40000000000005,106.9615085558962,17054.99423051111,27540.22466032138,119632.0881052788,69603.41936293888,-77.4474082778778,4445.211777802681,2264.879519365381,2233.422711925235,3456.981010095688,106.9615085558962,493055.6803999604,6.961508555896216,189235.5074682177,23.03142681770239,100,6118.622748287024,-574.3531567572517,0,1,0,23.03142681770239,6118.622748287024,106.9615085558962,100
22.50000000000005,100.6295403388457,17497.19878473566,27766.85919718445,119854.6605032155,69948.69392536335,-51.27130794715725,4399.091731915111,2267.796960422763,2218.042959227811,3448.502290529583,100.6295403388457,502464.287936653,0.629540338845743,189803.3544285788,23.22095747021178,100,6118.622748287024,-574.3531567572517,0,1,0,23.22095747021178,6118.622748287024,100.6295403388457,100
22.50000000000005,100.6295403388457,17497.19878473566,27766.85919718445,119854.6605032155,69948.69392536335,79.73171219474233,-1719.531016371913,2267.796960422763,2218.042959227811,3448.502290529583,100.6295403388457,372280.8252071418,0.629540338845743,189803.3544285788,23.22095747021178,100,0,-574.2902027233671,0,1,0,23.22095747021178,0,100.6295403388457,100
22.60000000000005,107.5924654043646,17326.21147095844,27993.78120859287,120075.7002273689,70293.11824920357,60.82345001489955,-1700.343407474535,2270.629087345985,2202.769114288811,3439.976414691223,107.5924654043646,368642.7972544348,7.592465404364617,190368.8184765725,23.41072853284979,100,0,-574.2902027233671,0,1,0,23.41072853284979,0,107.5924654043646,100
22.60000000000005,107.5924654043646,17326.21147095844,27993.78120859287,120075.7002273689,70293.11824920357,-94.29966096559474,5075.954717754101,2270.629087345985,2202.769114288811,3439.976414691223,107.5924654043646,512819.3531103633,7.592465404364617,190368.8184765725,23.41072853284979,100,6776.298125228635,-573.5309561829306,0,1,0,23.41072853284979,6776.298125228635,107.5924654043646,100
22.70000000000005,99.94991773978172,17831.15460987372,28220.98218630597,120295.2178320079,70636.68767151037,-61.28094602273802,5023.167639563198,2273.376364086696,2187.600447808258,3431.404434090376,99.94991773978172,523562.8241511138,-0.05008226021827511,190931.9055035182,23.60073289031782,100,6776.298125228635,-573.5309561829306,0,1,0,23.60073289031782,6776.298125228635,99.94991773978172,100
22.70000000000005,99.94991773978172,17831.15460987372,28220.98218630597,120295.2178320079,70636.68767151037,82.82340295531276,-1753.130485665437,2273.376364086696,2187.600447808258,3431.404434090376,99.94991773978172,379386.2682951855,-0.05008226021827511,190931.9055035182,23.60073289031782,100,0,-573.5359644089524,0,1,0,23.60073289031782,0,99.94991773978172,100
22.80000000000005,107.148949597986,17656.82796707285,28448.45366862532,120513.2237987227,70979.39763387224,62.5702105555925,-1733.538111827889,2276.039257519592,2172.536235508263,3422.787387991165,107.148949597986,375677.1907887841,7.148949597986032,191492.6214325949,23.79096346623976,100,0,-573.5359644089524,0,1,0,23.79096346623976,0,107.148949597986,100
22.80000000000005,107.148949597986,17656.82796707285,28448.45366862532,120513.2237987227,70979.39763387224,-81.43142226999339,4582.974339480127,2276.039257519592,2172.536235508263,3422.787387991165,107.148949597986,510071.0727315078,7.148949597986032,191492.6214325949,23.79096346623976,100,6316.512451308016,-572.8210694491538,0,1,0,23.79096346623976,6316.512451308016,107.148949597986,100
22.90000000000006,100.543760468286,18112.73544454487,28676.18724068154,120729.7285369254,71321.24368119678,-53.0236538896458,4535.402034994015,2278.618237331723,2157.575758098455,3414.126303530848,100.543760468286,519771.2318266572,0.5437604682859529,192050.9722181222,23.98141322340182,100,6316.512451308016,-572.8210694491538,0,1,0,23.98141322340182,6316.512451308016,100.543760468286,100
22.90000000000006,100.543760468286,18112.73544454487,28676.18724068154,120729.7285369254,71321.24368119678,82.10100885487742,-1781.110416314002,2278.618237331723,2157.575758098455,3414.126303530848,100.543760468286,385377.3498839334,0.5437604682859529,192050.9722181222,23.98141322340182,100,0,-572.7666934023252,0,1,0,23.98141322340182,0,100.543760468286,100
23.00000000000006,107.6672810178237,17935.6236369394,28904.17453470997,120944.7423843471,71662.22146050386,61.8067261676087,-1761.262179388593,2281.113775913615,2142.718301241617,3405.422195837567,107.6672810178237,381609.0135519021,7.667281017823683,192606.963844851,24.17207516398312,100,0,-572.7666934023252,0,1,0,24.17207516398312,0,107.6672810178237,100
23.00000000000006,107.6672810178237,17935.6236369394,28904.17453470997,120944.7423843471,71662.22146050386,-95.27473309677606,5095.815027013504,2281.113775913615,2142.718301241617,3405.422195837567,107.6672810178237,527504.273262585,7.667281017823683,192606.963844851,24.17207516398312,100,6857.077206402097,-571.9999653005428,0,1,0,24.17207516398312,6857.077206402097,107.6672810178237,100
23.10000000000006,99.99905295284734,18442.54218483318,29132.40723031576,121158.2756075313,72002.3267197306,-61.02573512335925,5042.822703804633,2283.526348252208,2127.96315551959,3396.676068147026,99.99905295284734,538289.7742816017,-0.0009470471526640267,193160.6023272619,24.36294232977734,100,6857.077206402097,-571.9999653005428,0,1,0,24.36294232977734,6857.077206402097,99.99905295284734,100
23.10000000000006,99.99905295284734,18442.54218483318,29132.40723031576,121158.2756075313,72002.3267197306,84.8681428904207,-1814.254502597464,2283.526348252208,2127.96315551959,3396.676068147026,99.99905295284734,392394.5145709187,-0.0009470471526640267,193160.6023272619,24.36294232977734,100,0,-572.0000600052581,0,1,0,24.36294232977734,0,99.99905295284734,100
23.20000000000006,107.3302730101365,18262.13591550803,29360.87705472814,121370.3384023242,72341.55530654787,63.30882373439272,-1794.014509647762,2285.856431825578,2113.309616399396,3387.888911918147,107.3302730101365,388556.0833086816,7.330273010136523,193711.8937088721,24.55400780240539,100,0,-572.0000600052581,0,1,0,24.55400780240539,0,107.3302730101365,100
23.20000000000006,107.3302730101365,18262.13591550803,29360.87705472814,121370.3384023242,72341.55530654787,-85.31126402714142,4714.069303883967,2285.856431825578,2113.309616399396,3387.888911918147,107.3302730101365,527025.951681697,7.330273010136523,193711.8937088721,24.55400780240539,100,6508.08381353173,-571.2670327042445,0,1,0,24.55400780240539,6508.08381353173,107.3302730101365,100
23.30000000000006,100.4647552393447,18731.08305943259,29589.57578304441,121580.9408943617,72679.90316718841,-54.64048407851124,4665.114934160275,2288.104506499416,2098.756984199605,3379.061706947677,100.4647552393447,537003.5504886024,0.4647552393447256,194260.8440615502,24.74526470351944,100,6508.08381353173,-571.2670327042445,0,1,0,24.74526470351944,6508.08381353173,100.4647552393447,100
23.30000000000006,100.4647552393447,18731.08305943259,29589.57578304441,121580.9408943617,72679.90316718841,84.47293026268159,-1842.968879371455,2288.104506499416,2098.756984199605,3379.061706947677,100.4647552393447,398533.6821155869,0.4647552393447256,194260.8440615502,24.74526470351944,100,0,-571.22055718031,0,1,0,24.74526470351944,0,100.4647552393447,100
23.40000000000006,107.7467111454314,18547.81896971734,29818.49523846355,121790.0931395527,73017.36634528622,62.75381599651035,-1822.457883628105,2290.271054425246,2084.304564056909,3370.195421483813,107.7467111454314,394634.4461641987,7.746711145431362,194807.4594848389,24.93670619499828,100,0,-571.22055718031,0,1,0,24.93670619499828,0,107.7467111454314,100
23.40000000000006,107.7467111454314,18547.81896971734,29818.49523846355,121790.0931395527,73017.36634528622,-96.40640487742706,5120.241621118907,2290.271054425246,2084.304564056909,3370.195421483813,107.7467111454314,542351.4569034969,7.746711145431362,194807.4594848389,24.93670619499828,100,6942.699504747013,-570.4458860657669,0,1,0,24.93670619499828,6942.699504747013,107.7467111454314,100
23.50000000000006,100.0414706553667,19057.16708854699,30047.62729250983,121997.8051245592,73353.94098072742,-60.85569936295002,5066.995237088923,2292.356559940356,2069.951665892961,3361.291012338775,100.0414706553667,553188.6509211489,0.04147065536666616,195351.7461052866,25.12832547913433,100,6942.699504747013,-570.4458860657669,0,1,0,25.12832547913433,6942.699504747013,100.0414706553667,100
23.50000000000006,100.0414706553667,19057.16708854699,30047.62729250983,121997.8051245592,73353.94098072742,86.92257058878971,-1875.704267658089,2292.356559940356,2069.951665892961,3361.291012338775,100.0414706553667,405471.6401818509,0.04147065536666616,195351.7461052866,25.12832547913433,100,0,-570.4417390002302,0,1,0,25.12832547913433,0,100.0414706553667,100
23.60000000000007,107.5036126262662,18870.64877172133,30276.96386524643,122204.0867672732,73689.62330851218,64.02154714735184,-1854.813793384254,2294.361509469421,2055.697604381419,3352.34942500039,107.5036126262662,401503.1653557731,7.503612626266175,195893.7100757854,25.32011579881228,100,0,-570.4417390002302,0,1,0,25.32011579881228,0,107.5036126262662,100
23.60000000000007,107.5036126262662,18870.64877172133,30276.96386524643,122204.0867672732,73689.62330851218,-89.03147744640228,4836.58194688212,2294.361509469421,2055.697604381419,3352.34942500039,107.5036126262662,543873.2874891001,7.503612626266175,195893.7100757854,25.32011579881228,100,6691.395740266374,-569.6913777376036,0,1,0,25.32011579881228,6691.395740266374,107.5036126262662,100
23.70000000000007,100.3946534351868,19351.78187399413,30506.49692547931,122408.9479172906,74024.40965762785,-56.095033384543,4786.335948897517,2296.286391427796,2041.541698915222,3343.371593742694,100.3946534351868,554110.1620055425,0.3946534351867541,196433.3575749184,25.5120704376796,100,6691.395740266374,-569.6913777376036,0,1,0,25.5120704376796,6691.395740266374,100.3946534351868,100
23.70000000000007,100.3946534351868,19351.78187399413,30506.49692547931,122408.9479172906,74024.40965762785,86.83695732646277,-1905.059791368857,2296.286391427796,2041.541698915222,3343.371593742694,100.3946534351868,411740.0398722155,0.3946534351867541,196433.3575749184,25.5120704376796,100,0,-569.6519123940849,0,1,0,25.5120704376796,0,100.3946534351868,100
23.80000000000007,107.8320707366384,19162.34233883872,30736.21849095154,122612.3983563808,74358.2964499331,63.65894636201915,-1883.884612662881,2298.131696126455,2027.483273574086,3334.358441735538,107.8320707366384,407709.4114646537,7.832070736638428,196970.6948063139,25.70418272030903,100,0,-569.6519123940849,0,1,0,25.70418272030903,0,107.8320707366384,100
23.80000000000007,107.8320707366384,19162.34233883872,30736.21849095154,122612.3983563808,74358.2964499331,-97.7342852455551,5150.647724272619,2298.131696126455,2027.483273574086,3334.358441735538,107.8320707366384,557380.3122505153,7.832070736638428,196970.6948063139,25.70418272030903,100,7034.5323369355,-568.8687053204211,0,1,0,25.70418272030903,7034.5323369355,107.8320707366384,100
23.90000000000007,100.0756657714937,19674.71476094818,30966.12062852817,122814.4477989545,74691.28019905285,-60.7904943249884,5097.08356057213,2299.897915678548,2013.521657092246,3325.310881153203,100.0756657714937,568281.8531464612,0.07566577149368925,197505.7279980074,25.89644601235321,100,7034.5323369355,-568.8687053204211,0,1,0,25.89644601235321,7034.5323369355,100.0756657714937,100
23.90000000000007,100.0756657714937,19674.71476094818,30966.12062852817,122814.4477989545,74691.28019905285,88.99365610265448,-1937.44877636337,2299.897915678548,2013.521657092246,3325.310881153203,100.0756657714937,418610.9523605995,0.07566577149368925,197505.7279980074,25.89644601235321,100,0,-568.8611387432717,0,1,0,25.89644601235321,0,100.0756657714937,100
24.00000000000007,107.6680447965201,19482.05506993813,31196.19545437186,123015.105892527,75023.35750928421,64.71350865792903,-1915.905093554857,2301.585543907579,1999.656182826384,3316.229813282078,107.6680447965201,414511.8099986836,7.668044796520121,198038.4634018112,26.08885372069151,100,0,-568.8611387432717,0,1,0,26.08885372069151,0,107.6680447965201,100
24.00000000000007,107.6680447965201,19482.05506993813,31196.19545437186,123015.105892527,75023.35750928421,-92.56172569731132,4949.582274276689,2301.585543907579,1999.656182826384,3316.229813282078,107.6680447965201,560586.0093142485,7.668044796520121,198038.4634018112,26.08885372069151,100,6865.487367831546,-568.0943342636197,0,1,0,26.08885372069151,6865.487367831546,107.6680447965201,100
24.10000000000007,100.3344481704744,19974.42792027028,31426.43513410934,123214.3822181792,75354.52507451295,-57.37739285501789,4898.144910255661,2303.195076257141,1985.88618872382,3307.116128627336,100.3344481704744,571062.0274064218,0.3344481704744027,198568.9072926921,26.28139929356932,100,6865.487367831546,-568.0943342636197,0,1,0,26.28139929356932,6865.487367831546,100.3344481704744,100
24.10000000000007,100.3344481704744,19974.42792027028,31426.43513410934,123214.3822181792,75354.52507451295,89.18534894769294,-1967.342457575886,2303.195076257141,1985.88618872382,3307.116128627336,100.3344481704744,424987.8280908571,0.3344481704744027,198568.9072926921,26.28139929356932,100,0,-568.0608894465722,0,1,0,26.28139929356932,0,100.3344481704744,100
24.20000000000007,107.9237829524213,19778.79381611601,31656.83188298902,123412.2862910148,75684.77967714072,64.51845444463027,-1945.502246725874,2304.727009702238,1972.211017290878,3297.970707018699,107.9237829524213,420825.4003428937,7.92378295242132,199097.0659681555,26.47407622072976,100,0,-568.0608894465722,0,1,0,26.47407622072976,0,107.9237829524213,100
24.20000000000007,107.9237829524213,19778.79381611601,31656.83188298902,123412.2862910148,75684.77967714072,-99.27346481367192,5187.513289371483,2304.727009702238,1972.211017290878,3297.970707018699,107.9237829524213,572591.6883449652,7.92378295242132,199097.0659681555,26.47407622072976,100,7133.015536097357,-567.2685111513301,0,1,0,26.47407622072976,7133.015536097357,107.9237829524213,100
24.30000000000008,100.1012031222734,20294.83301384139,31887.37796602973,123608.827560615,76014.11818702274,-60.83439770622476,5133.562595649899,2306.181842662125,1958.630015561508,3288.79441771522,100.1012031222734,583571.2457433777,0.1012031222734464,199622.9457476377,26.66687803353814,100,7133.015536097357,-567.2685111513301,0,1,0,26.66687803353814,7133.015536097357,100.1012031222734,100
24.30000000000008,100.1012031222734,20294.83301384139,31887.37796602973,123608.827560615,76014.11818702274,91.08548251786334,-1999.452940447458,2306.181842662125,1958.630015561508,3288.79441771522,100.1012031222734,431804.9577413063,0.1012031222734464,199622.9457476377,26.66687803353814,100,0,-567.2583908391027,0,1,0,26.66687803353814,0,100.1012031222734,100
