105.789241538, 10823.2921886
96.5974358611, 10978.8755876
107.349262074, 0.0
120.559187217, 0.0
101.951542446, 5481.15816695
107.591739733, 5736.83388156
98.9482178762, 3292.66261335
112.073662431, 8628.18798111
110.186667563, 0.0
1096.29886158, 0.0
1324.80128294, 0.0
980.649434149, 0.0
1193.5872981, 0.0
1152.56550166, 0.0
1091.24110257, 0.0
1219.24811532, 0.0
1274.90493583, 0.0
898.424786126, 0.0
939.531142685, 0.0
1078.81815738, 0.0
1235.81302212, 0.0
1362.36303681, 0.0
1127.06882019, 0.0
739.660084735, 0.0
1290.358741, 0.0
1226.61296619, 0.0
1282.06632196, 0.0
1206.81371542, 0.0
1208.62546665, 0.0
1126.85892258, 0.0
1226.53283727, 0.0
1204.33461001, 0.0
990.659522067, 0.0
1261.95038085, 0.0
1252.2001612, 0.0
1244.83509716, 0.0
875.163656541, 0.0
1195.44082611, 0.0
1304.90446387, 0.0
1124.93194206, 0.0
1307.11997607, 0.0
994.507403342, 0.0
829.140780818, 0.0
1041.58378577, 0.0
1084.12663133, 0.0
1159.8498776, 0.0
835.534920834, 0.0
955.368400169, 0.0
1316.51628841, 0.0
1126.97500236, 0.0
1325.47926147, 0.0
1356.27673308, 0.0
1196.85790983, 0.0
843.955107914, 0.0
605.814237523, 0.0
940.962543967, 0.0
1164.21093561, 0.0
1148.1620715, 0.0
974.074651683, 0.0
1213.71544876, 0.0
760.628887308, 0.0
942.72894864, 0.0
935.715437097, 0.0
1091.2602468, 0.0
1142.06793306, 0.0
716.997868625, 0.0
849.896313286, 0.0
1330.81319716, 0.0
1115.77460616, 0.0
905.218605409, 0.0
1068.77213022, 0.0
1095.57881049, 0.0
1011.58520003, 0.0
1186.02963129, 0.0
913.406742088, 0.0
1180.90353822, 0.0
1297.60072416, 0.0
972.688162153, 0.0
1279.66124426, 0.0
816.95230296, 0.0
1134.52621641, 0.0
1195.16662918, 0.0
809.67734595, 0.0
952.130739206, 0.0
1031.65766414, 0.0
985.177670679, 0.0
1376.0673821, 0.0
882.315557003, 0.0
1262.00266534, 0.0
1269.40304975, 0.0
1129.83026308, 0.0
1400.83322003, 0.0
1327.58321116, 0.0
1179.22227812, 0.0
866.412510123, 0.0
1119.93914252, 0.0
1335.16901193, 0.0
1322.01770853, 0.0
770.943228994, 0.0
1213.00742627, 0.0
1109.88373285, 0.0
1164.7904435, 0.0
913.525103524, 0.0
1084.91432681, 0.0
778.396412487, 0.0
998.89904001, 0.0
1211.67640017, 0.0
1244.5939807, 0.0
1239.62779501, 0.0
1262.44817539, 0.0
1342.33492971, 0.0
1037.33854396, 0.0
1265.09780484, 0.0
1087.41240692, 0.0
822.757928057, 0.0
1169.37920662, 0.0
929.41045295, 0.0
652.311153022, 0.0
1285.44155836, 0.0
828.931809377, 0.0
1262.02712002, 0.0
720.873516981, 0.0
1139.11622751, 0.0
912.924806723, 0.0
1334.57668947, 0.0
1161.07789513, 0.0
892.495497716, 0.0
1209.95418696, 0.0
1198.05543799, 0.0
1108.12174196, 0.0
1075.19238493, 0.0
859.477070989, 0.0
1073.98102788, 0.0
858.22718401, 0.0
975.166178513, 0.0
1151.98462653, 0.0
1024.03283974, 0.0
1445.57908212, 0.0
1020.68731831, 0.0
1104.23092029, 0.0
1008.01662284, 0.0
971.704492306, 0.0
1238.53754476, 0.0
964.673402621, 0.0
900.575437236, 0.0
833.135235772, 0.0
97.8198938883, 7362.7437517
103.247279034, 7258.54006333
120.356542895, 8663.23751241
97.2848947168, 4829.31885537
106.285969487, 0.0
104.043267607, 7812.43789277
105.405198224, 0.0
118.583836297, 8399.11285834
104.958734253, 0.0
117.885958504, 8999.14609788
98.8631902095, 6648.97076673
140.560787166, 0.0
121.038894022, 8307.79523094
125.765051087, 0.0
105.066081547, 0.0
115.358822413, 0.0
117.159811153, 0.0
107.164304156, 7526.50007265
99.2713863295, 4449.47879776
99.0075725749, 5215.72765272
